station_name	date	time	latitude	longitude	temperature	precipitation	wind_speed	petrol	n_petrol	people
가락시장역	2016-01-01	5	37.492467	37.492467	-2	0	1.4	1780.99	1407.15	78
가락시장역	2016-01-01	6	37.492467	37.492467	-2	0	0.7	1780.99	1407.15	183
가락시장역	2016-01-01	7	37.492467	37.492467	-1.9	0	1	1780.99	1407.15	143
가락시장역	2016-01-01	8	37.492467	37.492467	-2.1	0	1.4	1780.99	1407.15	261
가락시장역	2016-01-01	9	37.492467	37.492467	-1.8	0	0.5	1780.99	1407.15	286
가락시장역	2016-01-01	10	37.492467	37.492467	-0.8	0	0.6	1780.99	1407.15	316
가락시장역	2016-01-01	11	37.492467	37.492467	0.9	0	1.1	1780.99	1407.15	393
가락시장역	2016-01-01	12	37.492467	37.492467	2.3	0	1.2	1780.99	1407.15	424
가락시장역	2016-01-01	13	37.492467	37.492467	3	0	1	1780.99	1407.15	452
가락시장역	2016-01-01	14	37.492467	37.492467	4.3	0	0.4	1780.99	1407.15	467
가락시장역	2016-01-01	15	37.492467	37.492467	4.3	0	0.6	1780.99	1407.15	459
가락시장역	2016-01-01	16	37.492467	37.492467	4.6	0	1.2	1780.99	1407.15	506
가락시장역	2016-01-01	17	37.492467	37.492467	4.7	0	1.1	1780.99	1407.15	490
가락시장역	2016-01-01	18	37.492467	37.492467	4.5	0	1.1	1780.99	1407.15	436
가락시장역	2016-01-01	19	37.492467	37.492467	4.4	0	0.9	1780.99	1407.15	305
가락시장역	2016-01-01	20	37.492467	37.492467	4.4	0	1.1	1780.99	1407.15	317
가락시장역	2016-01-01	21	37.492467	37.492467	4.5	0	0.9	1780.99	1407.15	299
가락시장역	2016-01-01	22	37.492467	37.492467	3.9	0	0.7	1780.99	1407.15	291
가락시장역	2016-01-01	23	37.492467	37.492467	4	0	0.6	1780.99	1407.15	186
강남역	2016-01-01	5	37.497942	37.497942	-1	0	0.5	1780.99	1407.15	1555
강남역	2016-01-01	6	37.497942	37.497942	-0.2	0	0	1780.99	1407.15	1890
강남역	2016-01-01	7	37.497942	37.497942	-0.3	0	0.6	1780.99	1407.15	1436
강남역	2016-01-01	8	37.497942	37.497942	-0.3	0	1.4	1780.99	1407.15	1878
강남역	2016-01-01	9	37.497942	37.497942	0.2	0	1	1780.99	1407.15	2683
강남역	2016-01-01	10	37.497942	37.497942	1.1	0	0.6	1780.99	1407.15	2673
강남역	2016-01-01	11	37.497942	37.497942	3.1	0	0.8	1780.99	1407.15	2884
강남역	2016-01-01	12	37.497942	37.497942	3.7	0	0.7	1780.99	1407.15	3884
강남역	2016-01-01	13	37.497942	37.497942	4.5	0	1.4	1780.99	1407.15	4411
강남역	2016-01-01	14	37.497942	37.497942	5	0	1.5	1780.99	1407.15	4785
강남역	2016-01-01	15	37.497942	37.497942	4.4	0	1.5	1780.99	1407.15	4903
강남역	2016-01-01	16	37.497942	37.497942	4.3	0	1.2	1780.99	1407.15	6092
강남역	2016-01-01	17	37.497942	37.497942	4.3	0	1.1	1780.99	1407.15	6634
강남역	2016-01-01	18	37.497942	37.497942	4.2	0	1.6	1780.99	1407.15	6518
강남역	2016-01-01	19	37.497942	37.497942	4	0	1.3	1780.99	1407.15	5547
강남역	2016-01-01	20	37.497942	37.497942	4.1	0	1.3	1780.99	1407.15	5027
강남역	2016-01-01	21	37.497942	37.497942	4.2	0	1.3	1780.99	1407.15	5554
강남역	2016-01-01	22	37.497942	37.497942	4.4	0	1.7	1780.99	1407.15	5445
강남역	2016-01-01	23	37.497942	37.497942	4.4	0	1.3	1780.99	1407.15	3309
강변역	2016-01-01	5	37.535144	37.535144	-2.6	0	0.7	1780.99	1407.15	647
강변역	2016-01-01	6	37.535144	37.535144	-3	0	0.2	1780.99	1407.15	2136
강변역	2016-01-01	7	37.535144	37.535144	-2.2	0	0.7	1780.99	1407.15	2009
강변역	2016-01-01	8	37.535144	37.535144	-2.4	0	1.1	1780.99	1407.15	2600
강변역	2016-01-01	9	37.535144	37.535144	-1.6	0	1.1	1780.99	1407.15	3462
강변역	2016-01-01	10	37.535144	37.535144	-0.7	0	1	1780.99	1407.15	4046
강변역	2016-01-01	11	37.535144	37.535144	1	0	0.8	1780.99	1407.15	4437
강변역	2016-01-01	12	37.535144	37.535144	2	0	0.5	1780.99	1407.15	4549
강변역	2016-01-01	13	37.535144	37.535144	3.3	0	0.9	1780.99	1407.15	4669
강변역	2016-01-01	14	37.535144	37.535144	4	0	0.7	1780.99	1407.15	4952
강변역	2016-01-01	15	37.535144	37.535144	4.3	0	0.5	1780.99	1407.15	4889
강변역	2016-01-01	16	37.535144	37.535144	4.5	0	1.3	1780.99	1407.15	4981
강변역	2016-01-01	17	37.535144	37.535144	4.2	0	0.7	1780.99	1407.15	4998
강변역	2016-01-01	18	37.535144	37.535144	4.1	0	0.6	1780.99	1407.15	4259
강변역	2016-01-01	19	37.535144	37.535144	4	0	0.7	1780.99	1407.15	3807
강변역	2016-01-01	20	37.535144	37.535144	3.8	0	0.4	1780.99	1407.15	3510
강변역	2016-01-01	21	37.535144	37.535144	3.8	0	0.5	1780.99	1407.15	3281
강변역	2016-01-01	22	37.535144	37.535144	3.7	0	0.7	1780.99	1407.15	2841
강변역	2016-01-01	23	37.535144	37.535144	3.7	0	0.9	1780.99	1407.15	1442
건대입구역	2016-01-01	5	37.540389	37.540389	-2	0	1.4	1780.99	1407.15	1767
건대입구역	2016-01-01	6	37.540389	37.540389	-2	0	0.7	1780.99	1407.15	1661
건대입구역	2016-01-01	7	37.540389	37.540389	-1.9	0	1	1780.99	1407.15	1240
건대입구역	2016-01-01	8	37.540389	37.540389	-2.1	0	1.4	1780.99	1407.15	1491
건대입구역	2016-01-01	9	37.540389	37.540389	-1.8	0	0.5	1780.99	1407.15	1870
건대입구역	2016-01-01	10	37.540389	37.540389	-0.8	0	0.6	1780.99	1407.15	1892
건대입구역	2016-01-01	11	37.540389	37.540389	0.9	0	1.1	1780.99	1407.15	2570
건대입구역	2016-01-01	12	37.540389	37.540389	2.3	0	1.2	1780.99	1407.15	3187
건대입구역	2016-01-01	13	37.540389	37.540389	3	0	1	1780.99	1407.15	3495
건대입구역	2016-01-01	14	37.540389	37.540389	4.3	0	0.4	1780.99	1407.15	3644
건대입구역	2016-01-01	15	37.540389	37.540389	4.3	0	0.6	1780.99	1407.15	4360
건대입구역	2016-01-01	16	37.540389	37.540389	4.6	0	1.2	1780.99	1407.15	4861
건대입구역	2016-01-01	17	37.540389	37.540389	4.7	0	1.1	1780.99	1407.15	5370
건대입구역	2016-01-01	18	37.540389	37.540389	4.5	0	1.1	1780.99	1407.15	5788
건대입구역	2016-01-01	19	37.540389	37.540389	4.4	0	0.9	1780.99	1407.15	4807
건대입구역	2016-01-01	20	37.540389	37.540389	4.4	0	1.1	1780.99	1407.15	4321
건대입구역	2016-01-01	21	37.540389	37.540389	4.5	0	0.9	1780.99	1407.15	4476
건대입구역	2016-01-01	22	37.540389	37.540389	3.9	0	0.7	1780.99	1407.15	4802
건대입구역	2016-01-01	23	37.540389	37.540389	4	0	0.6	1780.99	1407.15	2933
경복궁역	2016-01-01	5	37.575838	37.575838	-1	0	0.5	1780.99	1407.15	107
경복궁역	2016-01-01	6	37.575838	37.575838	-0.2	0	0	1780.99	1407.15	433
경복궁역	2016-01-01	7	37.575838	37.575838	-0.3	0	0.6	1780.99	1407.15	405
경복궁역	2016-01-01	8	37.575838	37.575838	-0.3	0	1.4	1780.99	1407.15	683
경복궁역	2016-01-01	9	37.575838	37.575838	0.2	0	1	1780.99	1407.15	1184
경복궁역	2016-01-01	10	37.575838	37.575838	1.1	0	0.6	1780.99	1407.15	1659
경복궁역	2016-01-01	11	37.575838	37.575838	3.1	0	0.8	1780.99	1407.15	2160
경복궁역	2016-01-01	12	37.575838	37.575838	3.7	0	0.7	1780.99	1407.15	2630
경복궁역	2016-01-01	13	37.575838	37.575838	4.5	0	1.4	1780.99	1407.15	2721
경복궁역	2016-01-01	14	37.575838	37.575838	5	0	1.5	1780.99	1407.15	3115
경복궁역	2016-01-01	15	37.575838	37.575838	4.4	0	1.5	1780.99	1407.15	2901
경복궁역	2016-01-01	16	37.575838	37.575838	4.3	0	1.2	1780.99	1407.15	2465
경복궁역	2016-01-01	17	37.575838	37.575838	4.3	0	1.1	1780.99	1407.15	2286
경복궁역	2016-01-01	18	37.575838	37.575838	4.2	0	1.6	1780.99	1407.15	1397
경복궁역	2016-01-01	19	37.575838	37.575838	4	0	1.3	1780.99	1407.15	890
경복궁역	2016-01-01	20	37.575838	37.575838	4.1	0	1.3	1780.99	1407.15	756
경복궁역	2016-01-01	21	37.575838	37.575838	4.2	0	1.3	1780.99	1407.15	745
경복궁역	2016-01-01	22	37.575838	37.575838	4.4	0	1.7	1780.99	1407.15	596
경복궁역	2016-01-01	23	37.575838	37.575838	4.4	0	1.3	1780.99	1407.15	299
경찰병원역	2016-01-01	5	37.495694	37.495694	-2.6	0	0.7	1780.99	1407.15	59
경찰병원역	2016-01-01	6	37.495694	37.495694	-3	0	0.2	1780.99	1407.15	173
경찰병원역	2016-01-01	7	37.495694	37.495694	-2.2	0	0.7	1780.99	1407.15	177
경찰병원역	2016-01-01	8	37.495694	37.495694	-2.4	0	1.1	1780.99	1407.15	247
경찰병원역	2016-01-01	9	37.495694	37.495694	-1.6	0	1.1	1780.99	1407.15	281
경찰병원역	2016-01-01	10	37.495694	37.495694	-0.7	0	1	1780.99	1407.15	271
경찰병원역	2016-01-01	11	37.495694	37.495694	1	0	0.8	1780.99	1407.15	291
경찰병원역	2016-01-01	12	37.495694	37.495694	2	0	0.5	1780.99	1407.15	303
경찰병원역	2016-01-01	13	37.495694	37.495694	3.3	0	0.9	1780.99	1407.15	337
경찰병원역	2016-01-01	14	37.495694	37.495694	4	0	0.7	1780.99	1407.15	369
경찰병원역	2016-01-01	15	37.495694	37.495694	4.3	0	0.5	1780.99	1407.15	362
경찰병원역	2016-01-01	16	37.495694	37.495694	4.5	0	1.3	1780.99	1407.15	413
경찰병원역	2016-01-01	17	37.495694	37.495694	4.2	0	0.7	1780.99	1407.15	379
경찰병원역	2016-01-01	18	37.495694	37.495694	4.1	0	0.6	1780.99	1407.15	352
경찰병원역	2016-01-01	19	37.495694	37.495694	4	0	0.7	1780.99	1407.15	262
경찰병원역	2016-01-01	20	37.495694	37.495694	3.8	0	0.4	1780.99	1407.15	263
경찰병원역	2016-01-01	21	37.495694	37.495694	3.8	0	0.5	1780.99	1407.15	242
경찰병원역	2016-01-01	22	37.495694	37.495694	3.7	0	0.7	1780.99	1407.15	223
경찰병원역	2016-01-01	23	37.495694	37.495694	3.7	0	0.9	1780.99	1407.15	169
고속터미널역	2016-01-01	5	37.5049142	37.5049142	-1	0	0.5	1780.99	1407.15	513
고속터미널역	2016-01-01	6	37.5049142	37.5049142	-0.2	0	0	1780.99	1407.15	1818
고속터미널역	2016-01-01	7	37.5049142	37.5049142	-0.3	0	0.6	1780.99	1407.15	2049
고속터미널역	2016-01-01	8	37.5049142	37.5049142	-0.3	0	1.4	1780.99	1407.15	2626
고속터미널역	2016-01-01	9	37.5049142	37.5049142	0.2	0	1	1780.99	1407.15	3830
고속터미널역	2016-01-01	10	37.5049142	37.5049142	1.1	0	0.6	1780.99	1407.15	3946
고속터미널역	2016-01-01	11	37.5049142	37.5049142	3.1	0	0.8	1780.99	1407.15	4468
고속터미널역	2016-01-01	12	37.5049142	37.5049142	3.7	0	0.7	1780.99	1407.15	5438
고속터미널역	2016-01-01	13	37.5049142	37.5049142	4.5	0	1.4	1780.99	1407.15	5754
고속터미널역	2016-01-01	14	37.5049142	37.5049142	5	0	1.5	1780.99	1407.15	6026
고속터미널역	2016-01-01	15	37.5049142	37.5049142	4.4	0	1.5	1780.99	1407.15	6061
고속터미널역	2016-01-01	16	37.5049142	37.5049142	4.3	0	1.2	1780.99	1407.15	6374
고속터미널역	2016-01-01	17	37.5049142	37.5049142	4.3	0	1.1	1780.99	1407.15	6159
고속터미널역	2016-01-01	18	37.5049142	37.5049142	4.2	0	1.6	1780.99	1407.15	5615
고속터미널역	2016-01-01	19	37.5049142	37.5049142	4	0	1.3	1780.99	1407.15	4362
고속터미널역	2016-01-01	20	37.5049142	37.5049142	4.1	0	1.3	1780.99	1407.15	3729
고속터미널역	2016-01-01	21	37.5049142	37.5049142	4.2	0	1.3	1780.99	1407.15	3398
고속터미널역	2016-01-01	22	37.5049142	37.5049142	4.4	0	1.7	1780.99	1407.15	2555
고속터미널역	2016-01-01	23	37.5049142	37.5049142	4.4	0	1.3	1780.99	1407.15	1092
교대역	2016-01-01	5	37.492975	37.492975	-1	0	0.5	1780.99	1407.15	268
교대역	2016-01-01	6	37.492975	37.492975	-0.2	0	0	1780.99	1407.15	788
교대역	2016-01-01	7	37.492975	37.492975	-0.3	0	0.6	1780.99	1407.15	660
교대역	2016-01-01	8	37.492975	37.492975	-0.3	0	1.4	1780.99	1407.15	1037
교대역	2016-01-01	9	37.492975	37.492975	0.2	0	1	1780.99	1407.15	1303
교대역	2016-01-01	10	37.492975	37.492975	1.1	0	0.6	1780.99	1407.15	1158
교대역	2016-01-01	11	37.492975	37.492975	3.1	0	0.8	1780.99	1407.15	1158
교대역	2016-01-01	12	37.492975	37.492975	3.7	0	0.7	1780.99	1407.15	1395
교대역	2016-01-01	13	37.492975	37.492975	4.5	0	1.4	1780.99	1407.15	1485
교대역	2016-01-01	14	37.492975	37.492975	5	0	1.5	1780.99	1407.15	1616
교대역	2016-01-01	15	37.492975	37.492975	4.4	0	1.5	1780.99	1407.15	1479
교대역	2016-01-01	16	37.492975	37.492975	4.3	0	1.2	1780.99	1407.15	1702
교대역	2016-01-01	17	37.492975	37.492975	4.3	0	1.1	1780.99	1407.15	1946
교대역	2016-01-01	18	37.492975	37.492975	4.2	0	1.6	1780.99	1407.15	1794
교대역	2016-01-01	19	37.492975	37.492975	4	0	1.3	1780.99	1407.15	1487
교대역	2016-01-01	20	37.492975	37.492975	4.1	0	1.3	1780.99	1407.15	1294
교대역	2016-01-01	21	37.492975	37.492975	4.2	0	1.3	1780.99	1407.15	1448
교대역	2016-01-01	22	37.492975	37.492975	4.4	0	1.7	1780.99	1407.15	1567
교대역	2016-01-01	23	37.492975	37.492975	4.4	0	1.3	1780.99	1407.15	823
구로디지털단지역	2016-01-01	5	37.48525	37.48525	-2.9	0	0.8	1780.99	1407.15	675
구로디지털단지역	2016-01-01	6	37.48525	37.48525	-1.4	0	0.4	1780.99	1407.15	1452
구로디지털단지역	2016-01-01	7	37.48525	37.48525	-1.2	0	0.3	1780.99	1407.15	1390
구로디지털단지역	2016-01-01	8	37.48525	37.48525	-1.4	0	0.5	1780.99	1407.15	2044
구로디지털단지역	2016-01-01	9	37.48525	37.48525	-0.4	0	0.2	1780.99	1407.15	2588
구로디지털단지역	2016-01-01	10	37.48525	37.48525	0.6	0	1.1	1780.99	1407.15	2568
구로디지털단지역	2016-01-01	11	37.48525	37.48525	1.7	0	2.2	1780.99	1407.15	3004
구로디지털단지역	2016-01-01	12	37.48525	37.48525	2.9	0	0.9	1780.99	1407.15	3102
구로디지털단지역	2016-01-01	13	37.48525	37.48525	5	0	1.7	1780.99	1407.15	3303
구로디지털단지역	2016-01-01	14	37.48525	37.48525	4.9	0	2.2	1780.99	1407.15	3488
구로디지털단지역	2016-01-01	15	37.48525	37.48525	4.8	0	2.9	1780.99	1407.15	3479
구로디지털단지역	2016-01-01	16	37.48525	37.48525	4.9	0	1.5	1780.99	1407.15	3523
구로디지털단지역	2016-01-01	17	37.48525	37.48525	4.9	0	1.9	1780.99	1407.15	3964
구로디지털단지역	2016-01-01	18	37.48525	37.48525	4.4	0	1.8	1780.99	1407.15	3881
구로디지털단지역	2016-01-01	19	37.48525	37.48525	4.4	0	1.4	1780.99	1407.15	3378
구로디지털단지역	2016-01-01	20	37.48525	37.48525	4.2	0	1.6	1780.99	1407.15	3127
구로디지털단지역	2016-01-01	21	37.48525	37.48525	4.3	0	1.4	1780.99	1407.15	3023
구로디지털단지역	2016-01-01	22	37.48525	37.48525	4.2	0	1.8	1780.99	1407.15	3125
구로디지털단지역	2016-01-01	23	37.48525	37.48525	4.6	0	1.8	1780.99	1407.15	2049
구의역	2016-01-01	5	37.537145	37.537145	-2.6	0	0.7	1780.99	1407.15	263
구의역	2016-01-01	6	37.537145	37.537145	-3	0	0.2	1780.99	1407.15	609
구의역	2016-01-01	7	37.537145	37.537145	-2.2	0	0.7	1780.99	1407.15	529
구의역	2016-01-01	8	37.537145	37.537145	-2.4	0	1.1	1780.99	1407.15	860
구의역	2016-01-01	9	37.537145	37.537145	-1.6	0	1.1	1780.99	1407.15	1043
구의역	2016-01-01	10	37.537145	37.537145	-0.7	0	1	1780.99	1407.15	973
구의역	2016-01-01	11	37.537145	37.537145	1	0	0.8	1780.99	1407.15	1107
구의역	2016-01-01	12	37.537145	37.537145	2	0	0.5	1780.99	1407.15	1209
구의역	2016-01-01	13	37.537145	37.537145	3.3	0	0.9	1780.99	1407.15	1295
구의역	2016-01-01	14	37.537145	37.537145	4	0	0.7	1780.99	1407.15	1318
구의역	2016-01-01	15	37.537145	37.537145	4.3	0	0.5	1780.99	1407.15	1263
구의역	2016-01-01	16	37.537145	37.537145	4.5	0	1.3	1780.99	1407.15	1494
구의역	2016-01-01	17	37.537145	37.537145	4.2	0	0.7	1780.99	1407.15	1464
구의역	2016-01-01	18	37.537145	37.537145	4.1	0	0.6	1780.99	1407.15	1516
구의역	2016-01-01	19	37.537145	37.537145	4	0	0.7	1780.99	1407.15	1238
구의역	2016-01-01	20	37.537145	37.537145	3.8	0	0.4	1780.99	1407.15	1049
구의역	2016-01-01	21	37.537145	37.537145	3.8	0	0.5	1780.99	1407.15	1083
구의역	2016-01-01	22	37.537145	37.537145	3.7	0	0.7	1780.99	1407.15	1110
구의역	2016-01-01	23	37.537145	37.537145	3.7	0	0.9	1780.99	1407.15	747
구파발역	2016-01-01	5	37.636581	37.636581	-1.7	0	1.9	1780.99	1407.15	188
구파발역	2016-01-01	6	37.636581	37.636581	-1.8	0	1	1780.99	1407.15	399
구파발역	2016-01-01	7	37.636581	37.636581	-1.7	0	1.4	1780.99	1407.15	448
구파발역	2016-01-01	8	37.636581	37.636581	-2	0	1.8	1780.99	1407.15	624
구파발역	2016-01-01	9	37.636581	37.636581	-1.8	0	1.8	1780.99	1407.15	959
구파발역	2016-01-01	10	37.636581	37.636581	-0.5	0	1.4	1780.99	1407.15	1088
구파발역	2016-01-01	11	37.636581	37.636581	1.2	0	1.1	1780.99	1407.15	1034
구파발역	2016-01-01	12	37.636581	37.636581	2.2	0	1.1	1780.99	1407.15	966
구파발역	2016-01-01	13	37.636581	37.636581	3.8	0	0.9	1780.99	1407.15	1069
구파발역	2016-01-01	14	37.636581	37.636581	4	0	1.6	1780.99	1407.15	873
구파발역	2016-01-01	15	37.636581	37.636581	4.9	0	1.5	1780.99	1407.15	1027
구파발역	2016-01-01	16	37.636581	37.636581	4.9	0	1.6	1780.99	1407.15	1024
구파발역	2016-01-01	17	37.636581	37.636581	4.8	0	1.2	1780.99	1407.15	1109
구파발역	2016-01-01	18	37.636581	37.636581	4.8	0	1	1780.99	1407.15	874
구파발역	2016-01-01	19	37.636581	37.636581	4.8	0	1.1	1780.99	1407.15	635
구파발역	2016-01-01	20	37.636581	37.636581	4.8	0	0.9	1780.99	1407.15	522
구파발역	2016-01-01	21	37.636581	37.636581	4.9	0	0.7	1780.99	1407.15	576
구파발역	2016-01-01	22	37.636581	37.636581	4.9	0	1	1780.99	1407.15	499
구파발역	2016-01-01	23	37.636581	37.636581	4.9	0	1.4	1780.99	1407.15	493
금호역	2016-01-01	5	37.54826	37.54826	-1.7	0	1.9	1780.99	1407.15	107
금호역	2016-01-01	6	37.54826	37.54826	-1.8	0	1	1780.99	1407.15	208
금호역	2016-01-01	7	37.54826	37.54826	-1.7	0	1.4	1780.99	1407.15	188
금호역	2016-01-01	8	37.54826	37.54826	-2	0	1.8	1780.99	1407.15	293
금호역	2016-01-01	9	37.54826	37.54826	-1.8	0	1.8	1780.99	1407.15	373
금호역	2016-01-01	10	37.54826	37.54826	-0.5	0	1.4	1780.99	1407.15	388
금호역	2016-01-01	11	37.54826	37.54826	1.2	0	1.1	1780.99	1407.15	419
금호역	2016-01-01	12	37.54826	37.54826	2.2	0	1.1	1780.99	1407.15	465
금호역	2016-01-01	13	37.54826	37.54826	3.8	0	0.9	1780.99	1407.15	506
금호역	2016-01-01	14	37.54826	37.54826	4	0	1.6	1780.99	1407.15	534
금호역	2016-01-01	15	37.54826	37.54826	4.9	0	1.5	1780.99	1407.15	501
금호역	2016-01-01	16	37.54826	37.54826	4.9	0	1.6	1780.99	1407.15	485
금호역	2016-01-01	17	37.54826	37.54826	4.8	0	1.2	1780.99	1407.15	560
금호역	2016-01-01	18	37.54826	37.54826	4.8	0	1	1780.99	1407.15	491
금호역	2016-01-01	19	37.54826	37.54826	4.8	0	1.1	1780.99	1407.15	328
금호역	2016-01-01	20	37.54826	37.54826	4.8	0	0.9	1780.99	1407.15	392
금호역	2016-01-01	21	37.54826	37.54826	4.9	0	0.7	1780.99	1407.15	323
금호역	2016-01-01	22	37.54826	37.54826	4.9	0	1	1780.99	1407.15	317
금호역	2016-01-01	23	37.54826	37.54826	4.9	0	1.4	1780.99	1407.15	203
길음역	2016-01-01	5	37.603185	37.603185	-2.6	0	0.7	1780.99	1407.15	300
길음역	2016-01-01	6	37.603185	37.603185	-3	0	0.2	1780.99	1407.15	640
길음역	2016-01-01	7	37.603185	37.603185	-2.2	0	0.7	1780.99	1407.15	655
길음역	2016-01-01	8	37.603185	37.603185	-2.4	0	1.1	1780.99	1407.15	842
길음역	2016-01-01	9	37.603185	37.603185	-1.6	0	1.1	1780.99	1407.15	1083
길음역	2016-01-01	10	37.603185	37.603185	-0.7	0	1	1780.99	1407.15	1222
길음역	2016-01-01	11	37.603185	37.603185	1	0	0.8	1780.99	1407.15	1391
길음역	2016-01-01	12	37.603185	37.603185	2	0	0.5	1780.99	1407.15	1572
길음역	2016-01-01	13	37.603185	37.603185	3.3	0	0.9	1780.99	1407.15	1563
길음역	2016-01-01	14	37.603185	37.603185	4	0	0.7	1780.99	1407.15	1612
길음역	2016-01-01	15	37.603185	37.603185	4.3	0	0.5	1780.99	1407.15	1627
길음역	2016-01-01	16	37.603185	37.603185	4.5	0	1.3	1780.99	1407.15	1717
길음역	2016-01-01	17	37.603185	37.603185	4.2	0	0.7	1780.99	1407.15	1889
길음역	2016-01-01	18	37.603185	37.603185	4.1	0	0.6	1780.99	1407.15	1504
길음역	2016-01-01	19	37.603185	37.603185	4	0	0.7	1780.99	1407.15	1254
길음역	2016-01-01	20	37.603185	37.603185	3.8	0	0.4	1780.99	1407.15	1286
길음역	2016-01-01	21	37.603185	37.603185	3.8	0	0.5	1780.99	1407.15	1090
길음역	2016-01-01	22	37.603185	37.603185	3.7	0	0.7	1780.99	1407.15	1089
길음역	2016-01-01	23	37.603185	37.603185	3.7	0	0.9	1780.99	1407.15	739
낙성대역	2016-01-01	5	37.477117	37.477117	-2.9	0	0	1780.99	1407.15	366
낙성대역	2016-01-01	6	37.477117	37.477117	-2.1	0	0	1780.99	1407.15	747
낙성대역	2016-01-01	7	37.477117	37.477117	-1.5	0	0.5	1780.99	1407.15	615
낙성대역	2016-01-01	8	37.477117	37.477117	-2	0	0	1780.99	1407.15	926
낙성대역	2016-01-01	9	37.477117	37.477117	-1.1	0	1.3	1780.99	1407.15	1291
낙성대역	2016-01-01	10	37.477117	37.477117	0.2	0	1.1	1780.99	1407.15	1395
낙성대역	2016-01-01	11	37.477117	37.477117	1.6	0	1.2	1780.99	1407.15	1460
낙성대역	2016-01-01	12	37.477117	37.477117	2.7	0	1.3	1780.99	1407.15	1588
낙성대역	2016-01-01	13	37.477117	37.477117	3.9	0	1.1	1780.99	1407.15	1812
낙성대역	2016-01-01	14	37.477117	37.477117	4.4	0	1.6	1780.99	1407.15	1746
낙성대역	2016-01-01	15	37.477117	37.477117	4.6	0	0.7	1780.99	1407.15	1828
낙성대역	2016-01-01	16	37.477117	37.477117	4.6	0	0.1	1780.99	1407.15	1888
낙성대역	2016-01-01	17	37.477117	37.477117	4.1	0	0.9	1780.99	1407.15	2066
낙성대역	2016-01-01	18	37.477117	37.477117	3.4	0	0.2	1780.99	1407.15	1995
낙성대역	2016-01-01	19	37.477117	37.477117	3.4	0	0.6	1780.99	1407.15	1756
낙성대역	2016-01-01	20	37.477117	37.477117	3.5	0	1.3	1780.99	1407.15	1465
낙성대역	2016-01-01	21	37.477117	37.477117	4	0	1.7	1780.99	1407.15	1496
낙성대역	2016-01-01	22	37.477117	37.477117	3.7	0	1.2	1780.99	1407.15	1548
낙성대역	2016-01-01	23	37.477117	37.477117	4.5	0	2.7	1780.99	1407.15	1085
남부터미널역	2016-01-01	5	37.48491	37.48491	-1	0	0.5	1780.99	1407.15	145
남부터미널역	2016-01-01	6	37.48491	37.48491	-0.2	0	0	1780.99	1407.15	1154
남부터미널역	2016-01-01	7	37.48491	37.48491	-0.3	0	0.6	1780.99	1407.15	1070
남부터미널역	2016-01-01	8	37.48491	37.48491	-0.3	0	1.4	1780.99	1407.15	1439
남부터미널역	2016-01-01	9	37.48491	37.48491	0.2	0	1	1780.99	1407.15	1904
남부터미널역	2016-01-01	10	37.48491	37.48491	1.1	0	0.6	1780.99	1407.15	2318
남부터미널역	2016-01-01	11	37.48491	37.48491	3.1	0	0.8	1780.99	1407.15	2364
남부터미널역	2016-01-01	12	37.48491	37.48491	3.7	0	0.7	1780.99	1407.15	2709
남부터미널역	2016-01-01	13	37.48491	37.48491	4.5	0	1.4	1780.99	1407.15	2694
남부터미널역	2016-01-01	14	37.48491	37.48491	5	0	1.5	1780.99	1407.15	2922
남부터미널역	2016-01-01	15	37.48491	37.48491	4.4	0	1.5	1780.99	1407.15	2622
남부터미널역	2016-01-01	16	37.48491	37.48491	4.3	0	1.2	1780.99	1407.15	2607
남부터미널역	2016-01-01	17	37.48491	37.48491	4.3	0	1.1	1780.99	1407.15	2715
남부터미널역	2016-01-01	18	37.48491	37.48491	4.2	0	1.6	1780.99	1407.15	2425
남부터미널역	2016-01-01	19	37.48491	37.48491	4	0	1.3	1780.99	1407.15	1894
남부터미널역	2016-01-01	20	37.48491	37.48491	4.1	0	1.3	1780.99	1407.15	1420
남부터미널역	2016-01-01	21	37.48491	37.48491	4.2	0	1.3	1780.99	1407.15	1478
남부터미널역	2016-01-01	22	37.48491	37.48491	4.4	0	1.7	1780.99	1407.15	1396
남부터미널역	2016-01-01	23	37.48491	37.48491	4.4	0	1.3	1780.99	1407.15	495
남태령역	2016-01-01	5	37.464237	37.464237	-2.9	0	0	1780.99	1407.15	6
남태령역	2016-01-01	6	37.464237	37.464237	-2.1	0	0	1780.99	1407.15	15
남태령역	2016-01-01	7	37.464237	37.464237	-1.5	0	0.5	1780.99	1407.15	29
남태령역	2016-01-01	8	37.464237	37.464237	-2	0	0	1780.99	1407.15	77
남태령역	2016-01-01	9	37.464237	37.464237	-1.1	0	1.3	1780.99	1407.15	48
남태령역	2016-01-01	10	37.464237	37.464237	0.2	0	1.1	1780.99	1407.15	59
남태령역	2016-01-01	11	37.464237	37.464237	1.6	0	1.2	1780.99	1407.15	62
남태령역	2016-01-01	12	37.464237	37.464237	2.7	0	1.3	1780.99	1407.15	95
남태령역	2016-01-01	13	37.464237	37.464237	3.9	0	1.1	1780.99	1407.15	75
남태령역	2016-01-01	14	37.464237	37.464237	4.4	0	1.6	1780.99	1407.15	73
남태령역	2016-01-01	15	37.464237	37.464237	4.6	0	0.7	1780.99	1407.15	72
남태령역	2016-01-01	16	37.464237	37.464237	4.6	0	0.1	1780.99	1407.15	94
